Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","624","Guinea-Bissau","681","Fat supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","128.48","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5511","Production","S2764","Marine Fish, Other","2022","2022","1000 t","2.6","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5611","Import quantity","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5301","Domestic supply quantity","S2764","Marine Fish, Other","2022","2022","1000 t","2.6","I","Imputed value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5154","Other uses (non-food)","S2764","Marine Fish, Other","2022","2022","1000 t","2.1","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5142","Food","S2764","Marine Fish, Other","2022","2022","1000 t","0.5","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2022","2022","kg/cap","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2764","Marine Fish, Other","2022","2022","kcal/cap/d","0.42","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2764","Marine Fish, Other","2022","2022","Kcal","319.2","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","671","Protein supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","51.12","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","684","Fat supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","681","Fat supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","12.44","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5611","Import quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5301","Domestic supply quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5142","Food","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2022","2022","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","664","Food supply (kcal/capita/day)","S2769","Aquatic Animals, Others","2022","2022","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","661","Food supply (kcal)","S2769","Aquatic Animals, Others","2022","2022","Kcal","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","671","Protein supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","684","Fat supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","681","Fat supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5611","Import quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5301","Domestic supply quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","624","Guinea-Bissau","5154","Other uses (non-food)","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5611","Import quantity","S2781","Fish, Body Oil","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5911","Export quantity","S2781","Fish, Body Oil","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5301","Domestic supply quantity","S2781","Fish, Body Oil","2022","2022","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","328","Guyana","5154","Other uses (non-food)","S2781","Fish, Body Oil","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5511","Production","S2761","Freshwater Fish","2022","2022","1000 t","0.75","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5611","Import quantity","S2761","Freshwater Fish","2022","2022","1000 t","0.41","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5072","Stock Variation","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5911","Export quantity","S2761","Freshwater Fish","2022","2022","1000 t","0.77","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5301","Domestic supply quantity","S2761","Freshwater Fish","2022","2022","1000 t","0.4","I","Imputed value",""
"FBS","Food Balances (2010-)","328","Guyana","5521","Feed","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5527","Seed","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5154","Other uses (non-food)","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5170","Residuals","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5142","Food","S2761","Freshwater Fish","2022","2022","1000 t","0.4","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2022","2022","kg/cap","0.49","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2761","Freshwater Fish","2022","2022","kcal/cap/d","0.85","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2761","Freshwater Fish","2022","2022","Kcal","250.98","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","674","Protein supply quantity (g/capita/day)","S2761","Freshwater Fish","2022","2022","g/cap/d","0.12","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","671","Protein supply quantity (t)","S2761","Freshwater Fish","2022","2022","t","35.65","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","684","Fat supply quantity (g/capita/day)","S2761","Freshwater Fish","2022","2022","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","681","Fat supply quantity (t)","S2761","Freshwater Fish","2022","2022","t","11.82","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5511","Production","S2762","Demersal Fish","2022","2022","1000 t","2.51","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5611","Import quantity","S2762","Demersal Fish","2022","2022","1000 t","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5072","Stock Variation","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5911","Export quantity","S2762","Demersal Fish","2022","2022","1000 t","1.22","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5301","Domestic supply quantity","S2762","Demersal Fish","2022","2022","1000 t","1.3","I","Imputed value",""
"FBS","Food Balances (2010-)","328","Guyana","5521","Feed","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5527","Seed","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5154","Other uses (non-food)","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5170","Residuals","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5142","Food","S2762","Demersal Fish","2022","2022","1000 t","1.3","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2022","2022","kg/cap","1.61","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2762","Demersal Fish","2022","2022","kcal/cap/d","2.34","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2762","Demersal Fish","2022","2022","Kcal","690.21","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","674","Protein supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0.43","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","671","Protein supply quantity (t)","S2762","Demersal Fish","2022","2022","t","126.9","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","684","Fat supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","681","Fat supply quantity (t)","S2762","Demersal Fish","2022","2022","t","20.3","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5511","Production","S2763","Pelagic Fish","2022","2022","1000 t","1.46","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5611","Import quantity","S2763","Pelagic Fish","2022","2022","1000 t","2.99","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5072","Stock Variation","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5911","Export quantity","S2763","Pelagic Fish","2022","2022","1000 t","0.68","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5301","Domestic supply quantity","S2763","Pelagic Fish","2022","2022","1000 t","3.77","I","Imputed value",""
"FBS","Food Balances (2010-)","328","Guyana","5521","Feed","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5527","Seed","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5154","Other uses (non-food)","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5170","Residuals","S2763","Pelagic Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5142","Food","S2763","Pelagic Fish","2022","2022","1000 t","3.77","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2022","2022","kg/cap","4.66","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2763","Pelagic Fish","2022","2022","kcal/cap/d","11.11","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2763","Pelagic Fish","2022","2022","Kcal","3279.39","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","674","Protein supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","1.37","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","671","Protein supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","405.45","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","684","Fat supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","0.59","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","681","Fat supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","172.75","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5511","Production","S2764","Marine Fish, Other","2022","2022","1000 t","18.61","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5611","Import quantity","S2764","Marine Fish, Other","2022","2022","1000 t","1.83","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5072","Stock Variation","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5911","Export quantity","S2764","Marine Fish, Other","2022","2022","1000 t","15.44","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5301","Domestic supply quantity","S2764","Marine Fish, Other","2022","2022","1000 t","4.99","I","Imputed value",""
"FBS","Food Balances (2010-)","328","Guyana","5521","Feed","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5527","Seed","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5154","Other uses (non-food)","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5170","Residuals","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5142","Food","S2764","Marine Fish, Other","2022","2022","1000 t","4.99","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2022","2022","kg/cap","6.17","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","664","Food supply (kcal/capita/day)","S2764","Marine Fish, Other","2022","2022","kcal/cap/d","9.76","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","661","Food supply (kcal)","S2764","Marine Fish, Other","2022","2022","Kcal","2880.17","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","674","Protein supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","1.56","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","671","Protein supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","461.59","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","684","Fat supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0.38","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","681","Fat supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","113.5","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5511","Production","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","5611","Import quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.01","E","Estimated value",""
